"2018-09-15 14:45:53",admin,"Доступ к модулю ""document"" разрешен",1,"Демонстрационный сайт 15.09.2018 14:13:34",http://cmsproject/admin/document/index.php,127.0.0.1
"2018-09-15 14:45:57",admin,"Доступ к модулю ""document"" разрешен",1,"Демонстрационный сайт 15.09.2018 14:13:34",http://cmsproject/admin/document/index.php,127.0.0.1
"2018-09-15 14:46:46",admin,"Доступ к модулю ""document"" разрешен",1,"Демонстрационный сайт 15.09.2018 14:13:34",http://cmsproject/admin/document/index.php?hostcms[checked][1][0]=1,127.0.0.1
"2018-09-15 14:46:46",admin,"Выполнено действие ""Редактировать"", формы ""Страницы""",1,"Демонстрационный сайт 15.09.2018 14:13:34",http://cmsproject/admin/document/index.php?hostcms[checked][1][0]=1,127.0.0.1
"2018-09-15 14:47:09",admin,"Доступ к модулю ""lib"" разрешен",1,"Демонстрационный сайт 15.09.2018 14:13:34",http://cmsproject/admin/lib/index.php,127.0.0.1
"2018-09-15 14:47:15",admin,"Доступ к модулю ""structure"" разрешен",1,"Демонстрационный сайт 15.09.2018 14:13:34",http://cmsproject/admin/structure/index.php,127.0.0.1
"2018-09-15 14:47:27",admin,"Доступ к модулю ""structure"" разрешен",1,"Демонстрационный сайт 15.09.2018 14:13:34",http://cmsproject/admin/structure/index.php,127.0.0.1
"2018-09-15 14:47:31",admin,"Доступ к модулю ""structure"" разрешен",1,"Демонстрационный сайт 15.09.2018 14:13:34",http://cmsproject/admin/structure/index.php,127.0.0.1
"2018-09-15 14:47:32",admin,"Доступ к модулю ""structure"" разрешен",1,"Демонстрационный сайт 15.09.2018 14:13:34",http://cmsproject/admin/structure/index.php?lib_id=0,127.0.0.1
"2018-09-15 14:48:38",admin,"Доступ к модулю ""structure"" разрешен",1,"Демонстрационный сайт 15.09.2018 14:13:34",http://cmsproject/admin/structure/index.php?hostcms[checked][0][88]=1,127.0.0.1
